customer_unique_id,frequency,recency,T,monetary_value,p_alive,pred_purch_6m,clv_12m
698118425f0afbd4bee557e51b6bd49b,1.0,91.0,290.0,63.230000000000004,0.01799531293807351,0.015843913933224468,1.866257115624489
69aab61687fa416ef601af332bd0ff0d,1.0,356.0,635.0,82.83,0.028663171576051208,0.015794995837292842,2.5560984062389474
69e4074cb5368c1539397e4ea570757a,1.0,376.0,624.0,63.269999999999996,0.03320499360808416,0.018517772051712015,2.31731288941368
69f2934ad8b50cc05587a94cc7d68fc9,1.0,94.0,320.0,126.68,0.015469557271175952,0.01294326721344237,2.9889428239932037
69f7e342c28eb22ef6845facd926e810,1.0,10.0,125.0,140.92,0.02114715249272634,0.026235662265306794,6.316371093052234
6a2c39f27e5c40a4d2a0cd94aeb8c925,1.0,50.0,314.0,168.18,0.009078026544985959,0.0076717123187187855,2.3314994270649687
6a583f4c6790a4c8330beb7612e17f42,1.0,5.0,168.0,107.8,0.012781209446122287,0.014317793221404885,2.703750235873885
6a6a7141119ceaeca4dfbae7a580a515,2.0,307.0,397.0,37.53,0.3795542524451584,0.3950658834560821,26.862271580308565
6a9e15d6fa8ce1cabf193c21aa577f64,2.0,63.0,136.0,148.72500000000002,0.2797348088001156,0.4850617761760708,117.75724380196453
6aa14366984bcc5f1ea760928283d451,1.0,169.0,430.0,133.76,0.01829053410393069,0.012951881499588034,3.226777212216418
6aa2294d9975e319365a586ba919de73,1.0,84.0,311.0,64.0,0.014501854405795924,0.012317107536872597,1.4752516961451878
6abc999251612920bec93b3be616fa1d,1.0,36.0,528.0,77.23,0.0024915233832558284,0.001552511521850856,0.2316312504634263
6b1b676621a55a12546f8eeeaa12d4a7,1.0,45.0,393.0,136.18,0.005389136872871317,0.004023817611190332,1.0128831543713326
6bb0bebc0758e1a834cb5bf96b6d8feb,1.0,312.0,475.0,103.99,0.04184703558906552,0.02788477781471665,5.487297094943536
6bb535b0906b43e0041916897667aeed,1.0,101.0,496.0,186.62,0.006796017129684784,0.004407319290457269,1.5371263432644078
6bbed249de21777c6f7d5074e6c469e9,1.0,117.0,301.0,46.879999999999995,0.022441942498379063,0.019386976811635624,1.7318056662195163
6bf558c1aae5004b6a410c3294c5e119,1.0,11.0,109.0,66.44,0.025495357754134605,0.03295625473510798,3.8256644070530905
